State,Obesity_Prevalence_Over_30_Percent,Policy_Access_to_Drinking_Water_Community,Policy_Access_to_Drinking_Water_Early_Care,Policy_Access_to_Drinking_Water_Medical,Policy_Access_to_Drinking_Water_School,Policy_Access_to_Drinking_Water_Work_Place,Policy_Access_to_Healthy_Foods_Community,Policy_Access_to_Healthy_Foods_Early_Care,Policy_Access_to_Healthy_Foods_Medical,Policy_Access_to_Healthy_Foods_Restaurant_Retail,Policy_Access_to_Healthy_Foods_School,Policy_Access_to_Healthy_Foods_Work_Place,Policy_Access_to_Recreational_Opportunities_Community,Policy_Access_to_Recreational_Opportunities_Medical,Policy_Access_to_Recreational_Opportunities_School,Policy_Agriculture_and_Farming_Community,Policy_Agriculture_and_Farming_Early_Care,Policy_Agriculture_and_Farming_Medical,Policy_Agriculture_and_Farming_Restaurant_Retail,Policy_Agriculture_and_Farming_School,Policy_Agriculture_and_Farming_Work_Place,Policy_Appropriations_Community,Policy_Appropriations_Early_Care,Policy_Appropriations_Medical,Policy_Appropriations_Restaurant_Retail,Policy_Appropriations_School,Policy_Appropriations_Work_Place,Policy_Bicycling_Community,Policy_Bicycling_Early_Care,Policy_Bicycling_Restaurant_Retail,Policy_Bicycling_School,Policy_Bicycling_Work_Place,Policy_Body_Mass_Index_Community,Policy_Body_Mass_Index_Early_Care,Policy_Body_Mass_Index_Medical,Policy_Body_Mass_Index_School,Policy_Body_Mass_Index_Work_Place,Policy_Breastfeeding_Community,Policy_Breastfeeding_Early_Care,Policy_Breastfeeding_Medical,Policy_Breastfeeding_Restaurant_Retail,Policy_Breastfeeding_School,Policy_Breastfeeding_Work_Place,Policy_Built_Environment_and_Street_Scale_Design_Community,Policy_Built_Environment_and_Street_Scale_Design_Early_Care,Policy_Built_Environment_and_Street_Scale_Design_Medical,Policy_Built_Environment_and_Street_Scale_Design_Restaurant_Retail,Policy_Built_Environment_and_Street_Scale_Design_School,Policy_Correctional_Facilities_Farms_Programs_Community,Policy_Correctional_Facilities_Farms_Programs_Medical,Policy_Correctional_Facilities_Farms_Programs_Restaurant_Retail,Policy_Correctional_Facilities_Farms_Programs_School,Policy_Disabilities_Community,Policy_Disabilities_Early_Care,Policy_Disabilities_Medical,Policy_Disabilities_School,Policy_Disparities_Equity_Community,Policy_Disparities_Equity_Early_Care,Policy_Disparities_Equity_Medical,Policy_Disparities_Equity_Restaurant_Retail,Policy_Disparities_Equity_School,Policy_Disparities_Equity_Work_Place,Policy_Farm_Direct_Foods_Community,Policy_Farm_Direct_Foods_Early_Care,Policy_Farm_Direct_Foods_Medical,Policy_Farm_Direct_Foods_Restaurant_Retail,Policy_Farm_Direct_Foods_School,Policy_Farm_Direct_Foods_Work_Place,Policy_Farmers_Markets_Community,Policy_Farmers_Markets_Early_Care,Policy_Farmers_Markets_Medical,Policy_Farmers_Markets_Restaurant_Retail,Policy_Farmers_Markets_School,Policy_Food_Assistance_Programs_Community,Policy_Food_Assistance_Programs_Early_Care,Policy_Food_Assistance_Programs_Medical,Policy_Food_Assistance_Programs_Restaurant_Retail,Policy_Food_Assistance_Programs_School,Policy_Food_Assistance_Programs_Work_Place,Policy_Food_Policy_Councils_Community,Policy_Food_Policy_Councils_Early_Care,Policy_Food_Policy_Councils_Restaurant_Retail,Policy_Food_Policy_Councils_School,Policy_Food_Restrictions_Community,Policy_Food_Restrictions_Early_Care,Policy_Food_Restrictions_Medical,Policy_Food_Restrictions_Restaurant_Retail,Policy_Food_Restrictions_School,Policy_Food_Restrictions_Work_Place,Policy_Food_Security_Community,Policy_Food_Security_Early_Care,Policy_Food_Security_Restaurant_Retail,Policy_Food_Security_School,Policy_Food_Security_Work_Place,Policy_Front_of_Package_Labeling_Community,Policy_Front_of_Package_Labeling_Medical,Policy_Front_of_Package_Labeling_Restaurant_Retail,Policy_Front_of_Package_Labeling_School,Policy_Fruits_and_Vegetables_Community,Policy_Fruits_and_Vegetables_Early_Care,Policy_Fruits_and_Vegetables_Medical,Policy_Fruits_and_Vegetables_Restaurant_Retail,Policy_Fruits_and_Vegetables_School,Policy_Fruits_and_Vegetables_Work_Place,Policy_Health_Impact_Assessment_Community,Policy_Health_Impact_Assessment_School,Policy_Health_Insurance_Coverage_Community,Policy_Health_Insurance_Coverage_Medical,Policy_Health_Insurance_Coverage_Restaurant_Retail,Policy_Health_Insurance_Coverage_School,Policy_Health_Insurance_Coverage_Work_Place,Policy_Healthier_Food_Retail_and_Food_Deserts_Community,Policy_Healthier_Food_Retail_and_Food_Deserts_Early_Care,Policy_Healthier_Food_Retail_and_Food_Deserts_Restaurant_Retail,Policy_Healthier_Food_Retail_and_Food_Deserts_School,Policy_Healthier_Food_Retail_and_Food_Deserts_Work_Place,Policy_Incentives_Community,Policy_Incentives_Early_Care,Policy_Incentives_Medical,Policy_Incentives_Restaurant_Retail,Policy_Incentives_School,Policy_Incentives_Work_Place,Policy_Initiatives_and_Programs_Community,Policy_Initiatives_and_Programs_Early_Care,Policy_Initiatives_and_Programs_Medical,Policy_Initiatives_and_Programs_Restaurant_Retail,Policy_Initiatives_and_Programs_School,Policy_Initiatives_and_Programs_Work_Place,Policy_Liability_and_Indemnity_Community,Policy_Liability_and_Indemnity_Early_Care,Policy_Liability_and_Indemnity_Medical,Policy_Liability_and_Indemnity_Restaurant_Retail,Policy_Liability_and_Indemnity_School,Policy_Liability_and_Indemnity_Work_Place,Policy_Marketing_Restrictions_Community,Policy_Marketing_Restrictions_Medical,Policy_Marketing_Restrictions_Restaurant_Retail,Policy_Marketing_Restrictions_School,Policy_Marketing_Restrictions_Work_Place,Policy_Media_Campaigns_Community,Policy_Media_Campaigns_Early_Care,Policy_Media_Campaigns_Medical,Policy_Media_Campaigns_Restaurant_Retail,Policy_Media_Campaigns_School,Policy_Media_Campaigns_Work_Place,Policy_Medical_Care_Community,Policy_Medical_Care_Early_Care,Policy_Medical_Care_Medical,Policy_Medical_Care_Restaurant_Retail,Policy_Medical_Care_School,Policy_Medical_Care_Work_Place,Policy_Menu_Labeling_Community,Policy_Menu_Labeling_Early_Care,Policy_Menu_Labeling_Medical,Policy_Menu_Labeling_Restaurant_Retail,Policy_Menu_Labeling_School,Policy_Menu_Labeling_Work_Place,Policy_Nutrition_Standards_Community,Policy_Nutrition_Standards_Early_Care,Policy_Nutrition_Standards_Medical,Policy_Nutrition_Standards_Restaurant_Retail,Policy_Nutrition_Standards_School,Policy_Nutrition_Standards_Work_Place,Policy_Parks_Recreation_and_Trails_Community,Policy_Parks_Recreation_and_Trails_Restaurant_Retail,Policy_Parks_Recreation_and_Trails_School,Policy_Pedestrians_Walking_Community,Policy_Pedestrians_Walking_Early_Care,Policy_Pedestrians_Walking_Medical,Policy_Pedestrians_Walking_Restaurant_Retail,Policy_Pedestrians_Walking_School,Policy_Pedestrians_Walking_Work_Place,Policy_Physical_Activity_Requirements_Community,Policy_Physical_Activity_Requirements_Early_Care,Policy_Physical_Activity_Requirements_Medical,Policy_Physical_Activity_Requirements_School,Policy_Physical_Activity_Requirements_Work_Place,Policy_Physical_Education_Requirements_Community,Policy_Physical_Education_Requirements_Early_Care,Policy_Physical_Education_Requirements_School,Policy_Physical_Education_Requirements_Work_Place,Policy_Point_of_Purchase_Promotion_Community,Policy_Point_of_Purchase_Promotion_Early_Care,Policy_Point_of_Purchase_Promotion_Medical,Policy_Point_of_Purchase_Promotion_Restaurant_Retail,Policy_Point_of_Purchase_Promotion_School,Policy_Point_of_Purchase_Promotion_Work_Place,Policy_Portion_Size_Community,Policy_Portion_Size_Early_Care,Policy_Portion_Size_Restaurant_Retail,Policy_Portion_Size_School,Policy_Public_Safety_Community,Policy_Public_Safety_Early_Care,Policy_Public_Safety_Medical,Policy_Public_Safety_Restaurant_Retail,Policy_Public_Safety_School,Policy_Public_Safety_Work_Place,Policy_Public_Transportation_Community,Policy_Public_Transportation_Early_Care,Policy_Public_Transportation_School,Policy_Public_Transportation_Work_Place,Policy_Safe_Routes_to_Schools_Community,Policy_Safe_Routes_to_Schools_School,Policy_School_Nutrition_Community,Policy_School_Nutrition_Early_Care,Policy_School_Nutrition_Medical,Policy_School_Nutrition_Restaurant_Retail,Policy_School_Nutrition_School,Policy_School_Nutrition_Work_Place,Policy_School_Siting_Community,Policy_School_Siting_Early_Care,Policy_School_Siting_School,Policy_Signage_for_Recreation_and_Transportation_Community,Policy_Signage_for_Recreation_and_Transportation_Restaurant_Retail,Policy_Signage_for_Recreation_and_Transportation_School,Policy_Sodium_Community,Policy_Sodium_Early_Care,Policy_Sodium_School,Policy_Stigma_Discrimination_Community,Policy_Stigma_Discrimination_School,Policy_Stigma_Discrimination_Work_Place,Policy_Sugar_Sweetened_Beverages_Community,Policy_Sugar_Sweetened_Beverages_Early_Care,Policy_Sugar_Sweetened_Beverages_Restaurant_Retail,Policy_Sugar_Sweetened_Beverages_School,Policy_Sugar_Sweetened_Beverages_Work_Place,Policy_Task_Forces_Councils_Community,Policy_Task_Forces_Councils_Early_Care,Policy_Task_Forces_Councils_Medical,Policy_Task_Forces_Councils_Restaurant_Retail,Policy_Task_Forces_Councils_School,Policy_Task_Forces_Councils_Work_Place,Policy_Trans_Fats_Community,Policy_Trans_Fats_Early_Care,Policy_Trans_Fats_Medical,Policy_Trans_Fats_Restaurant_Retail,Policy_Trans_Fats_School,Policy_Trans_Fats_Work_Place,Policy_TV_Screen_Viewing_Community,Policy_TV_Screen_Viewing_Early_Care,Policy_TV_Screen_Viewing_School,Policy_Vending_Community,Policy_Vending_Early_Care,Policy_Vending_Medical,Policy_Vending_Restaurant_Retail,Policy_Vending_School,Policy_Vending_Work_Place,Policy_Zoning_Land_Use_Community,Policy_Zoning_Land_Use_School
Hawaii,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Idaho,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Illinois,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Indiana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Iowa,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Kansas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Louisiana,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Maine,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Maryland,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Massachusetts,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Michigan,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
Missouri,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Montana,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nevada,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
